dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,13.0754,1.5748,9.6037,3.6509,-7.9652,-41.2864,11.6194,4.5000,7.0000,0.0000,13.8739,5.3490,7.9637,41.2661,2.0047
0.02,13.0368,1.6562,9.6732,3.4741,-8.8416,-43.8200,11.7094,4.5000,7.0000,0.0000,13.9844,5.5258,8.8396,43.7944,2.0230
0.02,12.9966,1.7367,9.7387,3.2786,-9.7716,-46.5024,11.7994,4.5000,7.0000,0.0000,14.0989,5.7212,9.7690,46.4705,2.0447
0.02,12.9546,1.8162,9.8000,3.0637,-10.7472,-48.7783,11.8894,4.5000,7.0000,0.0000,14.2176,5.9361,10.7438,48.7392,2.0702
0.02,12.9103,1.8946,9.8566,2.8288,-11.7433,-49.8035,11.9794,4.5000,7.0000,0.0000,14.3410,6.1708,11.7390,49.7566,2.0999
0.02,12.8636,1.9715,9.9081,2.5746,-12.7104,-48.3549,12.0694,4.5000,7.0000,0.0000,14.4695,6.4249,12.7050,48.3003,2.1341
0.02,12.8141,2.0467,9.9541,2.3033,-13.5658,-42.7711,12.1594,4.5000,7.0000,0.0000,14.6034,6.6961,13.5592,42.7107,2.1732
0.02,12.7615,2.1197,9.9945,2.0196,-14.1858,-31.0024,12.2494,4.5000,7.0000,0.0000,14.7430,6.9797,14.1780,30.9406,2.2173
0.02,12.7056,2.1902,10.0292,1.7315,-14.4037,-10.8928,12.3394,4.5000,7.0000,0.0000,14.8884,7.2676,14.3947,10.8379,2.2665
0.02,12.6461,2.2577,10.0582,1.4511,-14.0204,19.1637,12.4294,4.5000,7.0000,0.0000,15.0393,7.5478,14.0108,-19.1992,2.3207
0.02,12.5829,2.3218,10.0821,1.1944,-12.8376,59.1421,12.5194,4.5000,7.0000,0.0000,15.1954,7.8043,12.8279,-59.1425,2.3795
0.02,12.5159,2.3819,10.1017,0.9801,-10.7150,106.1283,12.6094,4.5000,7.0000,0.0000,15.3558,8.0185,10.7063,-106.0788,2.4420
0.02,12.4452,2.4375,10.1182,0.8272,-7.6430,153.6012,12.6994,4.5000,7.0000,0.0000,15.5192,8.1712,7.6365,-153.4938,2.5073
0.02,12.3710,2.4884,10.1333,0.7512,-3.7980,192.2508,12.7894,4.5000,7.0000,0.0000,15.6841,8.2471,3.7946,-192.0917,2.5740
