dt,x,y,left.pos,left.vel,left.acc,left.jerk,center.pos,center.vel,center.acc,center.jerk,right.pos,right.vel,right.acc,right.jerk,heading
0.02,11.6265,-0.1281,9.9224,9.7423,19.7213,115.1745,9.6360,7.0000,15.0000,0.0000,9.3495,4.2563,-19.7398,-115.4020,-0.2547
0.02,11.7610,-0.1671,10.1261,10.1839,22.0790,117.8870,9.7760,7.0000,15.0000,0.0000,9.4257,3.8142,-22.1031,-118.1682,-0.3113
0.02,11.8928,-0.2142,10.3395,10.6668,24.1456,103.3321,9.9160,7.0000,15.0000,0.0000,9.4924,3.3307,-24.1762,-103.6517,-0.3765
0.02,12.0210,-0.2704,10.5629,11.1737,25.3414,59.7889,10.0560,7.0000,15.0000,0.0000,9.5488,2.8231,-25.3781,-60.0973,-0.4508
0.02,12.1444,-0.3364,10.7963,11.6707,24.8509,-24.5280,10.1960,7.0000,15.0000,0.0000,9.5953,2.3253,-24.8915,24.3305,-0.5339
0.02,12.2615,-0.4130,11.0385,12.1065,21.7889,-153.0974,10.3360,7.0000,15.0000,0.0000,9.6331,1.8887,-21.8284,153.1558,-0.6247
0.02,12.3710,-0.5002,11.2869,12.4187,15.6144,-308.7276,10.4760,7.0000,15.0000,0.0000,9.6646,1.5758,-15.6449,309.1743,-0.7211
0.02,12.4714,-0.5976,11.5379,12.5521,6.6654,-447.4491,10.6160,7.0000,15.0000,0.0000,9.6935,1.4422,-6.6790,448.2949,-0.8199
0.02,12.5618,-0.7045,11.7875,12.4798,-3.6147,-514.0052,10.7560,7.0000,15.0000,0.0000,9.7238,1.5147,3.6222,515.0584,-0.9174
0.02,12.6415,-0.8195,12.0318,12.2165,-13.1618,-477.3532,10.8960,7.0000,15.0000,0.0000,9.7593,1.7785,13.1880,478.2909,-1.0102
0.02,12.7107,-0.9412,12.2680,11.8113,-20.2603,-354.9281,11.0360,7.0000,15.0000,0.0000,9.8030,2.1844,20.2980,355.5026,-1.0958
0.02,12.7698,-1.0681,12.4946,11.3266,-24.2344,-198.7040,11.1760,7.0000,15.0000,0.0000,9.8564,2.6699,24.2754,198.8688,-1.1728
0.02,12.8195,-1.1989,12.7109,10.8184,-25.4128,-58.9191,11.3160,7.0000,15.0000,0.0000,9.9200,3.1789,25.4511,58.7825,-1.2407
